UT__yyyy-mm-ddThh:mm:ss.sssZ,N_ION_MOM_ESA-C__cm^-3_(All_Qs),VX_ION_GSM_MOM_ESA-C_(@_1_)_km/s_(All_Qs),VY_ION_GSM_MOM_ESA-C_(@_2_)_km/s_(All_Qs),VZ_ION_GSM_MOM_ESA-C_(@_3_)_km/s_(All_Qs),TX_ION_FA_MOM_ESA-C_(@_1_)_eV_(All_Qs),TY_ION_FA_MOM_ESA-C_(@_2_)_eV_(All_Qs),TZ_ION_FA_MOM_ESA-C_(@_3_)_eV_(All_Qs)
2008-08-12T22:54:34.535Z,7.625865299999999,-74.185508,-68.678701,-74.140681,524.1968,547.25752,371.89571
2008-08-12T22:54:37.545Z,7.5384,-66.17006500000001,-62.690109,-77.064859,507.34944,528.0418900000001,383.86894
2008-08-12T22:54:40.555Z,7.4217711,-69.857514,-51.122695,-82.746397,507.31138,504.0233900000001,396.0698
2008-08-12T22:54:43.565Z,7.5676026,-77.402738,-50.355849,-81.385832,498.51485,498.62089,392.31998
2008-08-12T22:54:46.576Z,7.5092987,-79.79718299999999,-56.073577,-82.156402,488.12556,491.69858,367.97745
2008-08-12T22:54:49.586Z,7.3635072,-82.385343,-55.921655,-80.743361,484.39105,479.8966,374.139
2008-08-12T22:54:52.596Z,7.392689900000001,-83.397635,-56.54441800000001,-80.204021,481.09633,481.9341,360.78412
2008-08-12T22:54:55.607Z,7.5093604,-82.249235,-60.428341,-78.63887199999999,493.0181,497.75891,365.61191
2008-08-12T22:54:58.617Z,7.5968689,-82.85685600000001,-53.594701,-82.987206,473.71967,503.4323,369.74527
2008-08-12T22:55:01.627Z,7.246937,-88.154651,-55.770202,-84.716696,495.42814,540.37539,391.32749
2008-08-12T22:55:04.637Z,7.2761197,-96.271214,-75.94975500000001,-79.645524,517.51686,534.70962,374.65897
2008-08-12T22:55:07.648Z,7.2469767,-90.21329399999999,-76.50355400000001,-71.269256,544.8367099999999,526.3427,383.36263
2008-08-12T22:55:10.658Z,7.072017999999999,-82.776958,-67.40831999999999,-78.200549,531.20746,545.85744,398.78063
2008-08-12T22:55:13.668Z,7.3053417,-84.562506,-64.431212,-83.20644300000001,501.93776,526.43227,392.34036
2008-08-12T22:55:16.679Z,7.130383,-79.344107,-62.421698,-86.15951,523.24334,532.88863,387.02312
2008-08-12T22:55:19.689Z,7.334544900000001,-75.898066,-62.993726,-84.113001,506.72362,535.18484,375.76912
2008-08-12T22:55:22.699Z,7.5970345,-80.507918,-74.593367,-82.550914,498.6541,522.8567400000001,368.56758
2008-08-12T22:55:25.709Z,8.0053424,-86.03081800000001,-74.472658,-79.691361,469.41164,500.97903,343.66698
2008-08-12T22:55:28.720Z,8.180344900000001,-81.390401,-82.770052,-72.74856700000001,457.62445,492.08276,334.78997
2008-08-12T22:55:31.730Z,8.5303296,-75.555162,-95.824884,-61.987498,469.2290599999999,486.84363,330.15437
2008-08-12T22:55:34.740Z,8.8511525,-74.07648499999999,-98.104947,-43.984829,457.7017099999999,460.73603,322.66708
2008-08-12T22:55:37.750Z,8.5887026,-71.279513,-99.507216,-35.010519,442.84889,441.85724,328.80599
2008-08-12T22:55:40.761Z,8.6178899,-70.925188,-87.087259,-36.441932,448.56621,432.09934,357.43506
2008-08-12T22:55:43.771Z,8.705405,-72.019887,-78.98719799999999,-44.501907,434.3426,418.02102,397.00432
2008-08-12T22:55:46.781Z,8.997067999999999,-83.782635,-76.151961,-51.210341,436.15901,411.8921,413.53816
2008-08-12T22:55:49.792Z,8.792944699999998,-80.82522900000001,-80.844197,-58.88948000000001,424.66885,407.47607,419.97676
2008-08-12T22:55:52.802Z,8.851297,-77.27031,-84.460043,-56.689299,423.32318,418.83939,405.42814
2008-08-12T22:55:55.812Z,8.938813699999999,-80.374379,-87.500575,-51.005732,427.18918,422.13366,386.3883
2008-08-12T22:55:58.822Z,9.0554951,-84.310689,-84.611081,-51.997569,435.12707,423.57622,397.78418
2008-08-12T22:56:01.833Z,9.2013415,-88.84798,-77.137912,-57.410334,450.45633,431.97381,409.92185
2008-08-12T22:56:04.843Z,9.376353100000001,-87.826654,-81.599049,-58.64070400000001,455.27053,442.18864,399.42519
2008-08-12T22:56:07.853Z,9.6388579,-84.504471,-81.866975,-60.420163,458.86121,440.22585,389.11894
2008-08-12T22:56:10.864Z,9.493061500000001,-77.12852099999999,-94.33870999999999,-57.337429,449.13472,437.8347,360.97121
2008-08-12T22:56:13.874Z,9.2597705,-74.023864,-103.60197,-56.829758,451.52534,421.08488,344.5394
2008-08-12T22:56:16.884Z,8.8514899,-71.095046,-110.20228,-58.974321,446.09043,416.84956,339.4749
2008-08-12T22:56:19.894Z,8.9681733,-64.237585,-118.19301,-56.370465,431.1938,402.54734,339.29168
2008-08-12T22:56:22.905Z,9.668154800000002,-62.188289,-123.36049,-48.857517,389.14733,386.35696,322.96574
2008-08-12T22:56:25.915Z,9.7265111,-65.971627,-116.98972,-48.13862,384.03915,379.76921,323.6779
2008-08-12T22:56:28.925Z,9.7848678,-65.082493,-111.31242,-47.061554,384.29638,374.67047,333.32775
2008-08-12T22:56:31.936Z,9.9598853,-70.039608,-101.72031,-50.233413,375.93114,367.21916,322.07105
2008-08-12T22:56:34.946Z,9.6390955,-65.828505,-102.88354,-49.152019,385.95833,385.92864,309.3461
2008-08-12T22:56:37.956Z,9.376633400000001,-67.025798,-99.016863,-47.253761,383.62887,376.82657,309.35998
2008-08-12T22:56:40.966Z,9.318328300000001,-73.539702,-99.02709499999999,-48.719192,382.61136,367.77737,304.22906
2008-08-12T22:56:43.977Z,9.4933464,-73.112127,-95.955215,-48.582812,370.6821,363.47935,290.22453
2008-08-12T22:56:46.987Z,9.2308829,-81.235394,-93.47955300000001,-48.368422,382.25475,391.63233,295.69316
2008-08-12T22:56:49.997Z,9.755888699999998,-85.394046,-84.923665,-47.221696,392.17711,395.1199,292.5815
2008-08-12T22:56:53.008Z,10.018406,-90.521291,-86.50301400000001,-53.83324200000001,387.00413,368.78505,291.92641
2008-08-12T22:56:56.018Z,9.7559422,-88.60394000000001,-90.09831700000001,-58.681213,395.30855,370.56789,310.29792
2008-08-12T22:56:59.028Z,10.076793,-85.699724,-78.998853,-55.956864,387.98802,381.47931,307.32742
2008-08-12T22:57:02.038Z,9.960156900000001,-86.04769,-77.903442,-52.151683,390.78362,397.58667,312.829
2008-08-12T22:57:05.049Z,9.931018199999999,-89.24940600000001,-74.969572,-52.55427,403.32787,408.14592,310.21875
2008-08-12T22:57:08.059Z,9.5518855,-85.210661,-73.815617,-51.41008,417.59797,427.68097,307.50098
2008-08-12T22:57:11.069Z,8.676927300000001,-84.860062,-77.024478,-45.506052,439.97683,426.61023,317.78642
2008-08-12T22:57:14.080Z,8.5894524,-99.906756,-90.483227,-43.901425,460.31049,427.57564,304.00494
2008-08-12T22:57:17.090Z,8.5603097,-96.41444200000001,-87.446713,-43.951199,460.5334,420.0601,302.59239
2008-08-12T22:57:20.100Z,9.5228237,-99.927527,-81.890587,-39.263101,424.58208,397.4106,315.28258
2008-08-12T22:57:23.110Z,9.6686821,-98.772712,-74.197035,-46.614418,413.43656,402.0573,344.16802
2008-08-12T22:57:26.121Z,8.6770462,-86.737729,-66.883484,-48.944223,443.30332,417.00538,346.70545
2008-08-12T22:57:29.131Z,8.3854037,-74.21305,-70.185194,-52.094623,460.69374,432.95133,347.67412
2008-08-12T22:57:32.141Z,8.5604269,-70.198701,-71.060326,-48.171436,455.10962,437.0483,346.04778
2008-08-12T22:57:35.152Z,8.2396158,-77.138207,-77.347535,-50.407343,480.15805,452.47295,348.39196
2008-08-12T22:57:38.162Z,8.1813036,-79.475306,-79.037798,-55.37939799999999,482.24578,461.95255,361.21187
2008-08-12T22:57:41.172Z,8.5604962,-82.624824,-87.22053299999999,-52.355893,462.2014,453.30421,360.53203
2008-08-12T22:57:44.182Z,8.3855176,-91.359808,-96.205771,-55.742328,464.65168,433.98327,359.43375
2008-08-12T22:57:47.193Z,8.3272063,-96.047651,-97.192251,-61.044461,457.64307,437.59506,358.56489
2008-08-12T22:57:50.203Z,8.9689071,-99.02514000000001,-101.28551,-60.99140300000001,424.0348,395.5281,340.33239
2008-08-12T22:57:53.213Z,9.6397785,-105.80454,-103.38733,-63.58761800000001,396.10001,380.00753,332.39547
2008-08-12T22:57:56.224Z,9.6981396,-103.26779,-98.155459,-75.918626,389.955,379.11883,339.85263
2008-08-12T22:57:59.234Z,8.6481392,-92.163939,-101.23365,-76.29933299999999,422.79728,407.51659,365.93217
2008-08-12T22:58:02.244Z,8.8815028,-90.644904,-111.07869,-70.091549,396.38491,376.68932,355.63937
2008-08-12T22:58:05.254Z,8.881527199999999,-85.451196,-109.82369,-68.380651,381.23247,370.70715,337.55698
2008-08-12T22:58:08.265Z,10.077424,-82.729005,-110.42932,-68.786711,356.09224,339.10197,300.57088
2008-08-12T22:58:11.275Z,10.135787,-81.258892,-109.45897,-73.435696,371.53832,351.27372,312.3274
2008-08-12T22:58:14.285Z,9.873304699999998,-73.755063,-106.15323,-72.376122,382.86438,370.64627,325.4168
2008-08-12T22:58:17.296Z,10.281682,-80.592158,-104.04096,-68.85285,393.25828,368.25581,322.85997
2008-08-12T22:58:20.306Z,10.485886,-83.43906,-105.14259,-69.367708,403.66282,370.0296,327.08589
2008-08-12T22:58:23.316Z,10.223318,-88.93010699999999,-93.82831,-74.334041,444.57641,381.96896,335.46416
2008-08-12T22:58:26.326Z,10.63161,-93.762292,-92.56925,-70.263972,404.12018,382.38467,329.18352
2008-08-12T22:58:29.337Z,10.923226,-86.248737,-85.774027,-68.578334,379.87116,376.42255,325.01582
2008-08-12T22:58:32.347Z,10.135648,-88.874445,-80.436574,-61.133038,384.77971,387.60527,333.46312
2008-08-12T22:58:35.357Z,9.4939151,-84.094323,-84.3153,-52.211164,402.12496,397.02794,352.8009
2008-08-12T22:58:38.368Z,9.318861,-86.62768,-85.339304,-47.635529,406.88764,394.68095,352.45511
2008-08-12T22:58:41.378Z,9.1729757,-87.932505,-84.47323100000001,-52.298557,405.65564,398.37613,358.93826
2008-08-12T22:58:44.388Z,8.9979253,-91.25519,-92.06416999999999,-58.448952,417.70988,404.59772,355.6567
2008-08-12T22:58:47.398Z,8.8812099,-88.93627,-88.803952,-54.131264,433.65373,417.23324,356.87731
2008-08-12T22:58:50.409Z,8.7644957,-86.928911,-81.78097700000001,-48.90450300000001,423.87592,412.40647,352.54712
2008-08-12T22:58:53.419Z,8.5894504,-81.521875,-80.198633,-48.871594,429.27599,410.42454,352.61928
2008-08-12T22:58:56.429Z,8.881063900000001,-82.666751,-80.8632,-49.207331,436.59056,409.81794,346.82493
2008-08-12T22:58:59.439Z,8.8226835,-75.93531800000001,-78.32579,-47.925038,434.567,412.93679,352.459
2008-08-12T22:59:02.450Z,8.9392981,-76.779075,-77.54770400000001,-50.929487,436.72394,414.6016,360.1005
2008-08-12T22:59:05.460Z,8.9100835,-74.434602,-83.459013,-52.093796,450.87985,437.2802,355.91802
2008-08-12T22:59:08.470Z,9.143358000000001,-74.608804,-91.851225,-51.921064,460.7095400000001,437.84246,346.12472
2008-08-12T22:59:11.481Z,9.172473199999999,-78.99632,-86.539224,-57.57601700000001,459.73779,435.12552,352.12003
2008-08-12T22:59:14.491Z,9.259918199999998,-89.895747,-89.21360899999999,-60.628643,451.31031,418.20592,356.90287
2008-08-12T22:59:17.501Z,9.3765273,-92.576029,-86.190792,-58.565451,418.10466,406.05827,344.43792
2008-08-12T22:59:20.511Z,9.6389589,-95.42784499999999,-91.701551,-48.59957,395.12435,391.9793,329.85523
2008-08-12T22:59:23.522Z,9.697235300000001,-92.73344499999999,-97.407951,-47.823777,382.24677,380.72883,326.78107
2008-08-12T22:59:26.532Z,9.697182199999999,-99.221455,-92.502289,-51.697933,365.46608,373.11161,332.89992
2008-08-12T22:59:29.542Z,9.201336,-104.78931,-87.674557,-58.34248,378.9287,377.49256,320.82038
2008-08-12T22:59:32.553Z,8.5596746,-115.46278,-82.409508,-66.125383,398.39431,388.23251,337.3325
2008-08-12T22:59:35.563Z,9.0262513,-120.71368,-79.320463,-61.850736,428.29374,382.2169,338.59181
2008-08-12T22:59:38.573Z,8.676236,-117.01868,-83.764438,-56.795193,421.70347,398.77401,356.42735
2008-08-12T22:59:41.583Z,9.055316099999999,-114.43156,-96.951652,-49.089005,373.89364,384.54161,362.18527
2008-08-12T22:59:44.594Z,9.142757000000001,-105.1374,-98.57512,-51.839668,384.17085,382.7882,355.0217
2008-08-12T22:59:47.604Z,8.8510735,-97.740993,-104.15814,-42.442101,372.33947,374.16551,348.98219
2008-08-12T22:59:50.614Z,8.7052091,-81.011472,-116.68396,-43.575723,359.09023,352.08829,348.32946
2008-08-12T22:59:53.625Z,9.3175848,-78.600844,-129.79925,-46.642099,351.62359,348.4851,356.84444
2008-08-12T22:59:56.635Z,9.171720500000001,-65.712784,-133.26746,-52.178566000000004,349.12174,345.33106,351.71198
2008-08-12T22:59:59.645Z,8.2676265,-61.850449,-110.88458,-52.807485,399.70509,382.68515,340.30728
2008-08-12T23:00:02.655Z,8.413393899999999,-73.253086,-106.27487,-57.355253,402.42715,375.81415,349.0182
2008-08-12T23:00:05.666Z,8.675809300000001,-69.04048900000001,-108.99623,-57.425084,392.91977,379.84242,353.82122
2008-08-12T23:00:08.676Z,8.442463900000002,-58.417069,-107.56554,-71.38119,408.70586,393.27704,344.14397
2008-08-12T23:00:11.686Z,8.1799591,-54.412835,-104.76976,-79.954328,416.44542,402.0423,337.90666
2008-08-12T23:00:14.697Z,8.1215905,-60.127287,-102.98541,-80.43588000000001,418.42194,409.1819,340.62267
2008-08-12T23:00:17.707Z,8.2965164,-62.239815,-104.1975,-73.74061,430.67821,415.40838,348.82096
2008-08-12T23:00:20.717Z,8.413117300000001,-60.831017,-109.85782,-73.102386,453.00172,418.9541,368.01769
2008-08-12T23:00:23.727Z,8.5588784,-67.308499,-107.56328,-77.606316,460.84421,412.81372,372.46584
2008-08-12T23:00:26.738Z,8.7046378,-67.288862,-111.15512,-81.917816,462.15135,411.01058,369.35177
2008-08-12T23:00:29.748Z,8.6462679,-66.855693,-111.49701,-92.294255,447.5032,417.96205,364.46703
2008-08-12T23:00:32.758Z,8.1213235,-70.62134300000001,-87.656664,-90.59725999999999,456.66848,436.13348,332.5373
2008-08-12T23:00:35.769Z,8.0337966,-84.634685,-88.793008,-92.104039,435.18615,402.23817,338.30682
2008-08-12T23:00:38.779Z,11.15394,-87.67998,-108.69523,-109.96788,334.8105,260.66916,312.02854
2008-08-12T23:00:41.789Z,13.807481,-134.23107,-95.838233,-139.92342,241.90189,241.92029,260.73076
2008-08-12T23:00:44.799Z,14.390611,-185.85508,-87.031371,-131.24658,254.48993,206.65868,222.1446
2008-08-12T23:00:47.810Z,11.91192,-181.96916,-74.451702,-156.17312,294.64725,254.80352,247.96984
2008-08-12T23:00:50.820Z,9.258296000000001,-158.73633,-53.97552099999999,-120.84549,365.52736,358.45748,324.72809
2008-08-12T23:00:53.830Z,8.3251308,-143.81652,-39.347781,-75.858676,414.10277,434.14215,387.8279
2008-08-12T23:00:56.841Z,8.2667658,-127.00122,-31.441569,-58.39944000000001,437.42407,446.57915,380.29541
2008-08-12T23:00:59.851Z,8.2084015,-116.90805,-27.112105,-46.503212,427.81904,442.61204,390.70013
2008-08-12T23:01:02.861Z,8.1791972,-115.67465,-28.141786,-39.063789,440.0973,441.50897,392.55389
2008-08-12T23:01:05.871Z,8.062515600000001,-110.82425,-21.856612,-31.018187,432.40645,435.40095,401.65799
2008-08-12T23:01:08.882Z,7.654245,-116.88197,-20.645809,-21.351715,456.58325,443.39241,409.94237
2008-08-12T23:01:11.892Z,7.3917733,-114.35288,-17.81758,-21.368596,488.37524,459.01496,417.6186
2008-08-12T23:01:14.902Z,7.829113400000001,-110.58399,-23.962916,-17.947983,467.9682099999999,461.04265,385.77397
2008-08-12T23:01:17.913Z,8.2664488,-109.06144,-26.924739,-30.485951,442.41058,414.2875,353.63249
2008-08-12T23:01:20.923Z,8.732937699999999,-133.37211,-25.759834,-18.602048,386.9879,398.24267,354.52963
2008-08-12T23:01:23.933Z,12.173561,-137.30601,-51.19502,23.835805,267.46707,295.09356,235.42751
2008-08-12T23:01:26.943Z,17.771844,-145.63117,-66.603719,49.515856,192.53844,207.27743,171.28022
2008-08-12T23:01:29.954Z,10.919637,-119.3002,-74.605698,48.832668,238.81795,237.51693,214.50751
2008-08-12T23:01:32.964Z,9.694952,-96.800639,-91.84990400000001,31.257249,277.00877,262.87513,254.90066
2008-08-12T23:01:35.974Z,8.4994377,-58.588573,-99.807489,8.4928439,325.1118,310.35126,316.83883
2008-08-12T23:01:38.985Z,8.2078168,-28.030683,-106.40818,-8.364538,329.14019,310.81106,322.46249
2008-08-12T23:01:41.995Z,8.470187300000001,-7.772292699999999,-105.41156,-21.216463,306.68629,280.81353,303.32699
2008-08-12T23:01:45.005Z,10.569453,-13.183223,-100.77361,-47.462041,269.11152,257.39428,233.54847
2008-08-12T23:01:48.015Z,11.560731,6.7601024,-110.95468,-53.402936,231.90209,226.43805,236.8465
2008-08-12T23:01:51.026Z,9.5196925,2.2779384,-113.02094,-59.25659599999999,278.40252,265.09357,300.22503
2008-08-12T23:01:54.036Z,9.4030138,-25.900734,-103.94221,-67.882099,303.64027,305.63676,299.15096
2008-08-12T23:01:57.046Z,9.7236835,-13.20893,-120.76667,-64.439032,273.50221,295.37104,289.64696
2008-08-12T23:02:00.056Z,10.510851,-8.2188905,-125.56309,-70.248699,254.84582,276.91036,267.45431
2008-08-12T23:02:03.067Z,9.4611716,6.4487693,-117.60238,-69.72614899999999,280.06155,299.12493,274.86828
2008-08-12T23:02:06.077Z,7.1869523,28.30341,-114.31578,-80.503351,367.84149,375.666,320.02528
2008-08-12T23:02:09.087Z,7.332692,26.754235,-91.367672,-90.192989,415.25411,403.62142,322.25972
2008-08-12T23:02:12.098Z,7.624208599999999,41.377402,-92.923276,-85.89913299999999,420.75872,423.73283,336.22769
2008-08-12T23:02:15.108Z,7.0410565,47.959325,-96.43146899999999,-86.847675,471.6268900000001,446.40467,343.92825
2008-08-12T23:02:18.118Z,7.1867947,37.459445,-97.703897,-91.88597800000001,453.30706,426.52042,323.48969
2008-08-12T23:02:21.128Z,7.3908417,18.180941,-91.224106,-89.772118,447.28088,405.55234,314.59789
2008-08-12T23:02:24.139Z,8.4403824,0.55358208,-81.6205,-94.65369799999999,411.41222,384.93268,312.26773
2008-08-12T23:02:27.149Z,8.5861105,4.2767539,-71.328777,-97.662748,401.71495,381.09649,315.46756
2008-08-12T23:02:30.159Z,8.4111352,12.600164,-83.391786,-93.30157700000001,407.25801,384.18026,293.28528
2008-08-12T23:02:33.170Z,8.0612344,33.929414,-84.19803399999999,-96.67077900000001,394.80044,390.17033,305.4476
2008-08-12T23:02:36.180Z,7.769646300000001,34.973208,-98.380158,-104.97602,390.32341,403.56106,340.7466
2008-08-12T23:02:39.190Z,7.7404495,33.87045,-98.398472,-107.07134,386.46209,401.04101,351.74221
2008-08-12T23:02:42.200Z,7.6820989,31.909556,-101.59024,-109.80559,389.04271,410.67905,345.85398
2008-08-12T23:02:45.211Z,7.5654412,32.851839,-107.694,-112.53472,402.71676,414.22305,359.19036
2008-08-12T23:02:48.221Z,7.2738621,32.615309,-105.78488,-105.66947,404.15419,412.78522,369.51273
2008-08-12T23:02:51.231Z,7.1863615,34.339126,-83.681401,-100.24534,427.55218,430.9496599999999,376.94959
2008-08-12T23:02:54.242Z,7.069708400000001,31.49731,-91.950239,-95.58561800000001,433.79253,448.4289,380.10942
2008-08-12T23:02:57.252Z,7.827654799999999,23.350944,-96.389044,-93.405402,397.9904,420.26794,384.49699
2008-08-12T23:03:00.262Z,7.798458800000001,23.697131,-94.808215,-91.793177,408.33929,426.3903099999999,399.46584
2008-08-12T23:03:03.272Z,7.6234983,19.280443,-91.972629,-85.811207,449.43627,438.80833,430.8886
2008-08-12T23:03:06.283Z,7.7400677,11.182274,-90.61163,-76.339616,434.2605,451.62108,452.45431
2008-08-12T23:03:09.293Z,7.769177900000001,1.745879,-85.79038800000001,-72.937403,437.65653,470.04782,470.54465
2008-08-12T23:03:12.303Z,7.8274412,-5.4675212,-85.395763,-72.23744599999999,431.39597,453.83769,470.2574
2008-08-12T23:03:15.314Z,7.7399414,-7.358813499999999,-82.158427,-73.731247,430.17544,469.30527,481.31433
2008-08-12T23:03:18.324Z,7.2734644,-9.8043304,-80.048338,-72.922048,488.67517,498.56559,452.32598
2008-08-12T23:03:21.334Z,7.0402085,-15.509257,-76.27296199999999,-72.234741,489.02252,487.48749,435.98576
2008-08-12T23:03:24.344Z,6.8652588,-24.730548,-79.470001,-66.006373,500.77448,497.10822,439.55573
2008-08-12T23:03:27.355Z,6.7486145,-25.441916,-86.182,-56.775485,501.48734,510.42831,448.60725
2008-08-12T23:03:30.365Z,6.690274400000001,-35.173986,-89.689998,-47.786187,518.77295,516.74677,455.5016
2008-08-12T23:03:33.375Z,6.835994599999999,-44.189773,-87.188052,-39.554164,530.5804099999999,528.34881,454.49887
2008-08-12T23:03:36.386Z,7.0108643,-53.584439,-78.436235,-29.591143,528.1286299999999,538.0529700000001,436.11882
2008-08-12T23:03:39.396Z,7.214883199999999,-65.281983,-76.143055,-14.334755,516.6677,507.1674599999999,404.55935
2008-08-12T23:03:42.406Z,7.564654300000001,-72.633749,-81.11863000000001,-13.247358,502.1570400000001,482.91962,385.98585
2008-08-12T23:03:45.416Z,7.3022563,-92.416974,-82.14293,-12.5232,477.20695,467.00373,385.31302
2008-08-12T23:03:48.427Z,7.3022163,-65.920185,-59.809266,6.866513799999999,494.4657099999999,458.68643,406.52776
2008-08-12T23:03:51.437Z,7.1855746,-58.68360699999999,-44.422828,22.243279,497.72401,503.92364,377.26793
2008-08-12T23:03:54.447Z,7.2146855,-57.51286,-46.595222,26.380043,510.34941,497.75186,370.59144
2008-08-12T23:03:57.458Z,7.0688955,-62.34142900000001,-43.815981,21.392904,516.1811299999999,491.04298,380.04312
2008-08-12T23:04:00.468Z,6.9522571,-74.04836999999999,-48.614627,14.405225,514.4791,500.64693,373.7807
2008-08-12T23:04:03.478Z,7.3020162,-65.163234,-46.731307,13.420533,504.87542,488.52527,366.79019
2008-08-12T23:04:06.488Z,7.2728265,-66.318368,-57.50513100000001,12.424799,491.89156,474.0359,346.27804
2008-08-12T23:04:09.499Z,7.1853383,-64.106532,-61.771752,17.012964,500.80228,476.88785,345.56564
2008-08-12T23:04:12.509Z,6.835507499999999,-59.240046,-74.843597,23.192588,440.77235,430.53567,412.79613
2008-08-12T23:04:15.519Z,6.9229174,-66.567551,-88.73835,12.704344,427.75965,417.44698,403.34087
2008-08-12T23:04:18.530Z,7.185220200000001,-63.845237,-93.701489,2.5087683,410.53054,414.33419,405.10056
2008-08-12T23:04:21.540Z,7.097734399999999,-64.00365,-89.100105,0.85663293,407.19391,423.8549400000001,401.41376
2008-08-12T23:04:24.550Z,6.922803599999999,-43.611481,-89.12484599999999,-0.9120205,421.2474,406.07093,400.1709
2008-08-12T23:04:27.560Z,6.7770232,-36.065414,-93.472245,-7.9618045,458.1162,424.94585,394.66418
2008-08-12T23:04:30.571Z,6.806134399999999,-38.226515,-81.765908,-18.948998,473.06364,448.28191,394.60175
2008-08-12T23:04:33.581Z,6.7478007,-48.33904099999999,-77.600239,-30.970403,495.58072,454.1086,402.26635
2008-08-12T23:04:36.591Z,6.776911800000001,-51.121696,-75.515728,-36.264648,485.85159,450.84198,397.45941
2008-08-12T23:04:39.602Z,6.6894311,-49.498157,-72.004362,-44.802962,491.9758,449.8434,401.1681
2008-08-12T23:04:42.612Z,6.2813268,-50.711475,-57.608375,-39.904201,510.64178,478.3663,397.62135
2008-08-12T23:04:45.622Z,5.931522,-55.14316700000001,-50.63952800000001,-37.425133,516.77504,480.40462,398.05378
2008-08-12T23:04:48.632Z,5.902373799999999,-54.05996700000001,-52.022658,-38.901827,517.2319,492.25823,390.81369
2008-08-12T23:04:51.643Z,5.989814900000001,-60.412199,-56.74955500000001,-39.996248,517.88737,505.93947,403.08139
2008-08-12T23:04:54.653Z,6.3978794,-64.447602,-60.436803,-39.992641,535.30344,490.31236,404.90829
2008-08-12T23:04:57.663Z,6.6893537,-68.677307,-67.283959,-44.302099,520.97912,477.86936,423.25954
2008-08-12T23:05:00.673Z,6.951680499999999,-74.610766,-70.61291999999999,-53.22701,501.01996,471.2294,422.74654
2008-08-12T23:05:03.684Z,6.5727613,-72.124257,-69.068258,-60.991453,506.87057,487.6862400000001,451.0844
2008-08-12T23:05:06.694Z,6.5727606,-83.052049,-68.861743,-60.194192,524.76102,494.68386,470.13289
2008-08-12T23:05:09.704Z,6.5436123,-88.681854,-62.84876,-63.102755,519.43502,500.62889,448.5578400000001
2008-08-12T23:05:12.715Z,6.4270208,-85.85005,-80.12066800000001,-67.727458,503.39558,476.26068,491.23131
2008-08-12T23:05:15.725Z,6.805937299999999,-103.99433,-80.412788,-66.78527199999999,515.7692,498.28415,489.6747599999999
2008-08-12T23:05:18.735Z,7.0391163,-119.63591,-77.014104,-56.592476,507.21945,495.43527,478.35891
2008-08-12T23:05:21.745Z,6.601903299999999,-111.90479,-80.177237,-61.329701,526.5982799999999,474.41436,476.62789
2008-08-12T23:05:24.756Z,6.485311900000001,-111.72481,-86.64009,-69.377931,531.70875,489.84246,466.02707
2008-08-12T23:05:27.766Z,6.427016200000001,-111.94486,-75.76201800000001,-73.990054,536.91557,502.00292,471.17302
2008-08-12T23:05:30.776Z,6.397868,-115.63784,-81.599728,-75.803434,552.12969,506.47623,460.1078
2008-08-12T23:05:33.787Z,6.485308799999999,-115.42876,-77.68004599999999,-77.5061,545.5158700000001,487.32677,460.69996
2008-08-12T23:05:36.797Z,7.2722892,-113.86386,-74.185113,-89.40706999999999,473.35671,423.03763,418.62481
2008-08-12T23:05:39.807Z,8.3507439,-110.08535,-79.503946,-97.174653,429.8950400000001,398.27602,400.2331
2008-08-12T23:05:42.817Z,8.5839225,-110.92444,-80.680375,-99.956594,417.85802,406.2559,397.60103
2008-08-12T23:05:45.828Z,8.059266599999999,-107.36058,-85.01214,-93.880113,434.48105,424.81613,387.39481
2008-08-12T23:05:48.838Z,8.1175605,-110.95618,-88.592724,-90.598164,441.38393,404.20815,372.51121
2008-08-12T23:05:51.848Z,8.350739,-113.98485,-88.39992,-96.414327,435.2375,392.3234,373.29785
2008-08-12T23:05:54.859Z,8.117558599999999,-107.10739,-94.198169,-90.984262,432.00573,398.17336,378.2674
2008-08-12T23:05:57.869Z,7.942672099999999,-108.03751,-92.257983,-84.511661,409.70668,411.11758,374.80622
2008-08-12T23:06:00.879Z,8.175850500000001,-102.96006,-87.997568,-83.191687,411.91163,418.55764,364.65296
2008-08-12T23:06:03.889Z,8.4381762,-107.44361,-90.195392,-83.412595,431.7668400000001,426.80353,370.49658
2008-08-12T23:06:06.900Z,8.409026800000001,-107.59046,-87.80631,-88.670178,438.96029,425.02351,366.26008
2008-08-12T23:06:09.910Z,7.91352,-103.47534,-88.986273,-90.632982,448.36517,443.05959,376.45873
2008-08-12T23:06:12.920Z,7.6803398,-104.36417,-87.161366,-93.100103,464.59157,452.36001,374.28912
2008-08-12T23:06:15.931Z,7.7386337,-107.42483,-79.70549399999999,-94.525526,470.97779,455.38184,372.12005
2008-08-12T23:06:18.941Z,7.388863199999999,-113.4049,-74.170034,-93.90848199999999,471.12184,461.80376,383.90991
2008-08-12T23:06:21.951Z,7.1848306,-105.30436,-75.043807,-90.45986500000001,467.62526,458.40579,386.09383
2008-08-12T23:06:24.961Z,7.3305667,-103.22555,-78.822361,-93.311309,470.70703,460.78729,393.31744
