#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         THEMIS
#     SOURCE_NAME                     THC>Themis Probe C
#     DISCIPLINE                      Space Physics>Magnetospheric Science
#     DATA_TYPE                       MOM
#     DESCRIPTOR                      L2>L2 DATA
#     DATA_VERSION                    1
#     PI_NAME                         V. Angelopoulos, C.W. Carlson & J. McFadden
#     PI_AFFILIATION                  UCB, NASA NAS5-02099
#     TITLE                           On-Board Moments, ESA and SST
#     TEXT                            THEMIS-C:  On Board moments:  Electron/Ion moments density, flux, velocity,                            
#     TEXT                             pressure and temperature.Moment Data Quality flags (0: good data; non-zero                            
#     TEXT                             flags are totals of values; 1: missing S/C potential, 16: electron density                            
#                                      Gt 2*ion density, 32: ion density Gt 2*electron density, 64: Spacecraft Maneuver).                    
#     INSTRUMENT_TYPE                 Particles (space)
#                                     Plasma and Solar Wind
#     MISSION_GROUP                   THEMIS
#                                     ARTEMIS
#     LOGICAL_SOURCE                  thc_l2_mom
#     LOGICAL_FILE_ID                 thc_l2_mom_00000000_v01
#     LOGICAL_SOURCE_DESCRIPTION      THEMIS-C (P2/ARTEMIS-P2):  On Board moments:  Electron/Ion moments density,                            
#                                      flux, velocity, pressure and temperature.                                                             
#     RULES_OF_USE                    Open Data for Scientific Use
#     GENERATED_BY                    THEMIS SOC
#     GENERATION_DATE                 Fri May 29 11:49:04 2009
#     ACKNOWLEDGEMENT                 NASA Contract NAS5-02099
#     ADID_REF                        NSSD0110
#     LINK_TEXT                       MOM
#                                     ESA
#                                     MOM
#     LINK_TITLE                      Data Quality Flags
#                                     Instrument description including data modes, products and caveats
#                                     Processing history and the THEMIS mission website including TDAS s/w
#     HTTP_LINK                       http://themis.ssl.berkeley.edu/mom_flag.shtml
#                                     http://themis.ssl.berkeley.edu/instrument_esa.shtml
#                                     http://themis.ssl.berkeley.edu/mom_proc_history.shtml
#     FILE_NAMING_CONVENTION          source_descriptor_datatype
#     CAVEATS                         See THEMIS website for caveats
#     VALIDATE                        Compatible with the ISTP CDF Standards
#     INST_MOD                        THM>xxxx
#     INST_SETTINGS                   Not used
#     SOFTWARE_VERSION                23185
#     SPASE_DATASETRESOURCEID         spase://VSPO/NumericalData/THEMIS/C/MOM/PT3S
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. thc_peim_epoch
#  2. (All qualities data) ESA On Board Moment (MOM) Ion Density, THEMIS-C
#  3. -----Ion Velocity Vector in GSM
#  4. -----Ion Temperature, Field Aligned (TprpFA1, TprpFA2, TparFA)
#       NOTES:  3d temperatures around magnetic axis (Z) and normal axes (X,Y), where Y is Z direction crosed into Sun direction, and X completes orthogonal system.
#
UT__yyyy-mm-ddThh:mm:ss.sssZ,N_ION_MOM_ESA-C__cm^-3_(All_Qs),VX_ION_GSM_MOM_ESA-C_(@_1_)_km/s_(All_Qs),VY_ION_GSM_MOM_ESA-C_(@_2_)_km/s_(All_Qs),VZ_ION_GSM_MOM_ESA-C_(@_3_)_km/s_(All_Qs),TX_ION_FA_MOM_ESA-C_(@_1_)_eV_(All_Qs),TY_ION_FA_MOM_ESA-C_(@_2_)_eV_(All_Qs),TZ_ION_FA_MOM_ESA-C_(@_3_)_eV_(All_Qs)
2008-08-12T21:34:57.214Z,8.3821243,-59.804243,-83.223369,-44.558795,497.71779,479.35792,383.34844
2008-08-12T21:35:00.225Z,8.5278892,-60.279800,-70.314143,-47.085145,502.84218,473.94656,389.17477
2008-08-12T21:35:03.235Z,8.7611181,-61.225841,-74.518909,-46.204687,492.92301,477.78129,387.75774
2008-08-12T21:35:06.245Z,9.0235014,-58.346356,-75.519315,-48.880158,484.13067,486.73895,422.16693
2008-08-12T21:35:09.255Z,9.3441941,-55.388729,-75.291507,-57.576105,487.80322,456.30286,422.66992
2008-08-12T21:35:12.266Z,9.2275618,-57.967801,-72.474246,-64.783028,500.54578,455.50557,405.08174
2008-08-12T21:35:15.276Z,8.9651538,-57.721457,-72.685911,-66.992950,474.47084,478.45368,399.25700
2008-08-12T21:35:18.286Z,8.4986884,-57.447386,-72.342699,-60.921139,474.29565,476.81949,398.01724
2008-08-12T21:35:21.297Z,8.4695465,-53.827798,-76.704947,-54.748564,471.67398,470.63966,403.00058
2008-08-12T21:35:24.307Z,8.3820953,-55.320168,-85.422015,-55.574752,480.74134,485.90672,407.15241
2008-08-12T21:35:27.317Z,8.5570403,-59.341225,-92.383178,-52.193431,479.28836,482.02353,401.74887
2008-08-12T21:35:30.327Z,8.5278983,-58.884508,-95.161327,-56.143915,479.77142,466.11515,421.70644
2008-08-12T21:35:33.338Z,8.9069309,-65.489144,-95.809289,-64.284888,491.40699,469.57743,418.39922
2008-08-12T21:35:36.348Z,9.3734306,-67.316926,-94.257948,-68.570271,506.20066,477.43702,400.43413
2008-08-12T21:35:39.358Z,9.4609112,-66.163479,-93.528101,-68.526494,490.14495,467.73111,382.26128
2008-08-12T21:35:42.369Z,9.1693730,-62.488372,-88.226100,-66.132550,482.74767,469.09779,361.41761
2008-08-12T21:35:45.379Z,8.7903675,-62.319338,-86.287398,-69.811356,489.98271,477.54013,356.55644
2008-08-12T21:35:48.389Z,8.8195366,-57.902156,-80.520104,-69.651241,470.22417,467.41570,349.51700
2008-08-12T21:35:51.399Z,8.4696848,-53.521822,-68.394926,-70.395372,478.52305,475.80376,345.17930
2008-08-12T21:35:54.410Z,8.2364542,-46.761119,-62.973837,-70.705796,499.92640,491.69853,354.61275
2008-08-12T21:35:57.420Z,7.9157550,-43.258331,-61.584399,-63.742880,499.82121,496.94162,362.78180
2008-08-12T21:36:00.430Z,7.6242113,-42.883314,-61.173898,-54.944919,510.67886,496.57170,373.30091
2008-08-12T21:36:03.440Z,7.1577323,-47.337665,-62.789144,-49.222313,528.60998,497.41778,401.63921
2008-08-12T21:36:06.451Z,6.6912510,-38.901191,-71.310296,-42.241572,542.03314,481.75611,427.49635
2008-08-12T21:36:09.461Z,7.7117160,-45.609451,-66.511991,-48.535722,520.76437,466.57077,423.74069
2008-08-12T21:36:12.471Z,8.1490670,-48.984064,-62.505931,-59.262857,526.43710,482.35131,431.78778
2008-08-12T21:36:15.482Z,8.5864184,-46.646073,-50.194059,-63.370356,536.83709,501.92022,434.01340
2008-08-12T21:36:18.492Z,8.8196805,-46.986310,-43.907011,-66.516202,540.49227,511.52914,439.05849
2008-08-12T21:36:21.502Z,8.6156031,-45.409633,-43.316226,-68.691735,547.91330,512.27294,440.69442
2008-08-12T21:36:24.512Z,8.7322407,-41.101289,-49.152501,-68.919838,541.24683,495.38172,446.20124
2008-08-12T21:36:27.523Z,8.7614114,-39.924892,-49.949024,-70.847510,524.80597,480.33485,447.18582
2008-08-12T21:36:30.533Z,8.6448013,-49.163470,-46.762263,-81.923052,527.22749,472.14888,438.25580
2008-08-12T21:36:33.543Z,8.6448147,-66.544068,-52.932229,-88.647936,522.43081,464.74135,424.36275
2008-08-12T21:36:36.554Z,8.4115791,-79.233033,-68.035756,-87.218893,505.78854,468.47417,393.69059
2008-08-12T21:36:39.564Z,8.5865310,-75.431991,-63.428556,-90.538839,497.76914,481.99884,395.08662
2008-08-12T21:36:42.574Z,8.3241371,-73.541731,-57.402274,-78.372867,479.93465,469.11487,387.92622
2008-08-12T21:36:45.584Z,8.2075254,-61.557598,-60.223725,-79.731491,481.80063,472.17683,366.98023
2008-08-12T21:36:48.595Z,8.6740422,-55.304415,-78.652698,-79.877578,461.39722,444.37214,331.23847
2008-08-12T21:36:51.605Z,8.2950213,-51.874039,-74.084924,-76.721558,461.23401,445.34652,333.32129
2008-08-12T21:36:54.615Z,8.4408178,-58.108811,-74.383719,-85.505695,449.01703,444.81709,336.43412
2008-08-12T21:36:57.626Z,8.6157714,-58.440924,-78.781363,-92.798211,451.59543,440.05518,326.92425
2008-08-12T21:37:00.636Z,8.5866281,-65.759391,-77.398670,-100.31638,458.01752,440.00001,341.13822
2008-08-12T21:37:03.646Z,8.4117024,-75.507219,-72.709298,-95.638053,436.07958,442.91694,349.97331
2008-08-12T21:37:06.656Z,8.3534030,-74.988835,-67.654215,-73.880213,487.24432,478.50398,369.05247
2008-08-12T21:37:09.667Z,8.5866701,-69.216710,-80.772114,-54.670035,517.60430,481.65339,396.50960
2008-08-12T21:37:12.677Z,8.9074095,-56.159173,-87.437804,-58.129910,485.88580,460.33877,399.02172
2008-08-12T21:37:15.687Z,9.0532087,-52.213992,-86.792089,-80.561483,475.64706,456.52911,394.94579
2008-08-12T21:37:18.698Z,9.1698504,-46.387689,-89.862305,-95.536438,467.10591,461.59502,369.34535
2008-08-12T21:37:21.708Z,9.7530050,-45.273506,-90.795213,-100.50500,456.76029,459.76916,349.55864
2008-08-12T21:37:24.718Z,9.4906081,-51.511527,-86.324191,-93.746293,453.84023,486.26923,345.34085
2008-08-12T21:37:27.728Z,8.4992828,-45.626877,-80.965876,-76.525231,464.29960,490.25728,345.75683
2008-08-12T21:37:30.739Z,8.3243543,-39.135879,-80.697765,-67.913963,457.36423,472.10422,355.08998
2008-08-12T21:37:33.749Z,8.2077396,-40.927188,-79.033173,-77.156688,470.95252,465.07509,355.75180
2008-08-12T21:37:36.759Z,8.4410099,-44.893558,-77.333613,-81.780443,463.41383,445.57985,351.88441
2008-08-12T21:37:39.770Z,8.6159675,-54.703133,-72.232469,-81.903474,446.25239,429.99898,341.29717
2008-08-12T21:37:42.780Z,8.1786224,-68.007098,-78.349876,-77.245951,439.04465,418.60179,353.59336
2008-08-12T21:37:45.790Z,7.7704322,-61.403486,-74.948048,-73.464331,441.56488,418.73221,362.56571
2008-08-12T21:37:48.800Z,7.7412878,-59.440375,-79.781399,-64.212907,440.45678,421.26957,362.60743
2008-08-12T21:37:51.811Z,7.7996156,-54.492431,-86.292055,-72.327701,442.02160,421.42438,363.22413
2008-08-12T21:37:54.821Z,7.9454151,-52.156541,-84.704523,-80.628810,448.19256,420.41776,350.06750
2008-08-12T21:37:57.831Z,8.1203735,-49.277383,-80.380781,-90.819569,453.29433,427.61993,339.35460
2008-08-12T21:38:00.842Z,8.3828053,-51.893072,-77.903049,-91.999388,447.00162,429.67289,320.84104
2008-08-12T21:38:03.852Z,8.4994488,-51.667940,-75.766082,-86.271968,473.00451,445.28676,326.58983
2008-08-12T21:38:06.862Z,8.6160937,-55.155023,-71.729199,-88.470501,486.39207,460.75594,332.75529
2008-08-12T21:38:09.872Z,7.8580072,-52.953616,-73.384405,-85.233822,493.15878,475.06895,349.19897
2008-08-12T21:38:12.883Z,6.7791818,-34.263658,-81.007745,-81.074944,550.95152,503.25061,423.15671
2008-08-12T21:38:15.893Z,6.7791931,-41.368097,-90.172746,-76.478138,578.31132,518.39851,456.20053
2008-08-12T21:38:18.903Z,7.3915197,-56.687867,-78.876649,-76.004021,548.17240,534.52911,444.55165
2008-08-12T21:38:21.914Z,8.2079527,-55.329049,-68.578712,-60.415732,504.60804,494.25632,379.24385
2008-08-12T21:38:24.924Z,8.5578620,-76.916321,-64.976684,-50.716717,468.88201,469.26139,363.75763
2008-08-12T21:38:27.934Z,7.3915549,-64.297154,-71.569621,-48.398778,462.28504,462.65537,349.41796
2008-08-12T21:38:30.944Z,7.0708286,-60.134196,-68.451961,-50.494981,458.66881,447.46413,348.08558
2008-08-12T21:38:33.955Z,7.1583147,-60.848366,-67.403153,-55.835638,452.42999,468.33818,356.59497
2008-08-12T21:38:36.965Z,8.1205448,-67.752287,-59.476416,-56.778301,462.63251,477.24290,348.30973
2008-08-12T21:38:39.975Z,8.5579313,-74.940041,-59.013774,-57.674102,488.42553,476.16715,354.70933
2008-08-12T21:38:42.986Z,8.2372048,-71.092328,-67.953810,-52.770099,489.77270,483.36621,361.32646
2008-08-12T21:38:45.996Z,7.5957352,-60.843646,-74.669152,-56.268259,481.16799,478.59569,383.46750
2008-08-12T21:38:49.006Z,7.4499561,-54.061320,-71.528420,-69.000967,465.55852,466.21129,401.01472
2008-08-12T21:38:52.016Z,7.3624934,-57.067137,-64.637814,-79.642589,434.22478,452.36927,394.25207
2008-08-12T21:38:55.027Z,7.4208217,-68.334401,-56.716674,-88.807965,445.02596,451.33044,397.74510
2008-08-12T21:38:58.037Z,8.0040037,-80.554693,-46.932859,-88.909752,453.37082,449.09711,386.37591
2008-08-12T21:39:01.047Z,8.1206512,-74.933959,-47.417192,-83.062913,474.09153,466.71923,359.90531
2008-08-12T21:39:04.058Z,7.8582366,-70.037730,-66.348831,-67.053838,471.98806,489.62387,331.19109
2008-08-12T21:39:07.068Z,7.5958220,-63.369523,-79.494502,-58.340924,461.23676,469.80747,305.57492
2008-08-12T21:39:10.078Z,7.4208826,-54.564858,-68.833530,-60.294848,451.27990,449.06321,293.93118
2008-08-12T21:39:13.088Z,7.2167831,-47.564705,-54.555558,-70.973548,452.68456,449.31438,307.86148
2008-08-12T21:39:16.099Z,7.2459539,-52.582120,-44.496381,-75.439427,474.60727,484.70588,314.43606
2008-08-12T21:39:19.109Z,7.0710131,-60.955190,-44.663478,-67.589897,499.49815,505.79123,325.25899
2008-08-12T21:39:22.119Z,6.9252297,-56.727101,-61.709193,-57.621749,515.57885,517.81164,331.39030
2008-08-12T21:39:25.130Z,7.0127180,-68.671329,-70.345559,-49.645418,493.03419,515.95107,329.84541
2008-08-12T21:39:28.140Z,7.0418887,-66.127394,-76.999773,-51.725893,483.54045,506.81944,334.29700
2008-08-12T21:39:31.150Z,7.2751716,-58.441880,-80.535623,-58.580399,472.69257,506.44553,333.81052
2008-08-12T21:39:34.160Z,7.3626609,-53.520453,-76.430067,-62.513276,464.29938,500.03320,325.50255
2008-08-12T21:39:37.171Z,7.0710822,-59.825707,-71.074580,-63.744807,444.80466,495.03421,320.16012
2008-08-12T21:39:40.181Z,6.9544565,-65.886323,-70.145135,-57.266552,447.64434,480.03903,327.22522
2008-08-12T21:39:43.191Z,7.5959704,-78.016063,-92.379150,-38.320640,472.14175,485.67456,321.23171
2008-08-12T21:39:46.201Z,7.3335499,-82.031427,-116.74217,-34.515953,524.43492,481.01205,340.69214
2008-08-12T21:39:49.212Z,7.8292692,-75.299923,-104.18964,-48.902103,513.76123,487.63307,337.79799
2008-08-12T21:39:52.222Z,8.2958316,-73.653090,-95.281584,-58.511220,484.50245,494.71721,329.07399
2008-08-12T21:39:55.232Z,7.6834983,-62.554963,-91.258468,-64.238325,482.61442,496.22097,348.83880
2008-08-12T21:39:58.243Z,7.4210754,-65.554651,-90.404909,-69.833767,488.28698,505.20228,365.77051
2008-08-12T21:40:01.253Z,7.8584799,-74.736794,-96.369699,-64.770600,490.64020,508.90756,371.63573
2008-08-12T21:40:04.263Z,8.3250455,-87.715297,-105.42972,-62.155261,493.11623,484.55022,347.84661
2008-08-12T21:40:07.273Z,9.0248882,-99.859664,-100.49409,-65.252694,496.56226,473.77057,351.88829
2008-08-12T21:40:10.284Z,9.2581802,-106.60967,-93.706723,-76.036161,499.11277,472.69457,374.05896
2008-08-12T21:40:13.294Z,8.6750022,-116.02420,-80.875575,-70.815614,520.79591,508.82402,378.24537
2008-08-12T21:40:16.304Z,8.7041754,-107.37300,-81.735645,-79.707848,480.19822,487.11996,361.63079
2008-08-12T21:40:19.315Z,8.6750301,-100.73972,-89.106219,-86.204091,472.07381,488.15703,356.36553
2008-08-12T21:40:22.325Z,8.0043689,-105.67966,-98.550631,-86.337400,459.23476,474.66472,346.87499
2008-08-12T21:40:25.335Z,7.6544630,-107.75968,-84.544167,-81.440808,451.13267,445.45577,345.48180
2008-08-12T21:40:28.345Z,7.7419554,-114.29432,-75.597905,-73.335415,471.96881,473.32488,378.31595
2008-08-12T21:40:31.356Z,7.9752480,-119.86424,-87.223526,-83.811825,477.81701,493.08869,363.41513
2008-08-12T21:40:34.366Z,8.7042604,-119.14322,-87.523620,-82.634961,472.34376,462.90229,330.84167
2008-08-12T21:40:37.376Z,8.8500752,-114.44390,-82.537578,-85.378670,484.80770,483.00275,330.25877
2008-08-12T21:40:40.387Z,8.9084101,-109.66248,-93.351786,-85.087492,511.74172,489.56153,325.93672
2008-08-12T21:40:43.397Z,8.6459826,-110.04874,-84.610755,-92.279147,535.51514,489.69706,336.16540
2008-08-12T21:40:46.407Z,8.7626378,-103.82859,-71.256935,-98.181749,536.86852,483.09214,366.13150
2008-08-12T21:40:49.417Z,8.6751717,-99.528665,-58.867579,-101.05856,543.51024,483.75045,407.65965
2008-08-12T21:40:52.428Z,8.4710631,-96.719898,-50.158359,-96.926966,561.03634,513.82371,430.14308
2008-08-12T21:40:55.438Z,8.4710772,-86.144493,-49.839414,-96.107658,564.48271,522.18821,433.99689
2008-08-12T21:40:58.448Z,8.4710914,-74.466452,-54.939504,-95.686473,562.87539,524.45674,430.75369
2008-08-12T21:41:01.459Z,8.0920189,-72.872204,-61.666193,-96.887846,566.41775,542.80992,418.15968
2008-08-12T21:41:04.469Z,8.3253162,-68.997119,-64.067198,-92.825755,570.26525,544.68450,387.95498
2008-08-12T21:41:07.479Z,8.2961696,-68.736233,-64.429624,-92.530354,559.83788,553.71813,372.43950
2008-08-12T21:41:10.489Z,8.5003064,-70.959854,-61.544246,-86.538597,551.40555,521.95265,370.12782
2008-08-12T21:41:13.500Z,8.4711600,-59.318741,-57.787846,-74.380686,545.68772,531.02119,373.39396
2008-08-12T21:41:16.510Z,8.7336201,-61.052148,-59.524487,-65.803511,550.31834,527.06601,365.66069
2008-08-12T21:41:19.520Z,8.9377586,-58.006084,-63.370811,-70.919164,519.70166,514.95656,364.74260
2008-08-12T21:41:22.531Z,8.9960951,-64.760182,-70.432557,-78.566983,501.58663,525.26250,369.21867
2008-08-12T21:41:25.541Z,8.8794668,-65.654903,-78.254025,-88.249757,490.55637,529.59157,363.94739
2008-08-12T21:41:28.551Z,8.9669631,-69.080653,-80.199674,-83.516594,489.84157,503.52735,356.07607
2008-08-12T21:41:31.561Z,8.7920127,-67.384021,-78.806122,-79.994682,483.90599,507.44695,362.93280
2008-08-12T21:41:34.572Z,8.7337054,-69.981819,-72.929308,-83.762438,501.49006,497.12303,347.32891
2008-08-12T21:41:37.582Z,8.6170750,-69.403223,-78.458709,-88.411429,496.68072,482.93664,340.66417
2008-08-12T21:41:40.592Z,8.3546399,-54.007975,-94.774782,-88.362139,510.25979,491.68015,345.46887
2008-08-12T21:41:43.603Z,8.2963040,-50.691860,-89.946939,-83.390566,523.90216,488.91130,401.24837
2008-08-12T21:41:46.613Z,8.4420949,-52.487603,-84.723118,-81.722612,532.91392,520.38476,399.99962
2008-08-12T21:41:49.623Z,8.6753691,-47.105164,-97.605567,-80.394377,527.86963,523.32385,382.27069
2008-08-12T21:41:52.633Z,8.1796200,-30.458655,-102.87596,-89.620448,531.40868,513.79585,342.67061
2008-08-12T21:41:55.644Z,8.1796064,-33.033429,-100.19083,-93.252975,512.57984,501.33665,294.09866
2008-08-12T21:41:58.654Z,7.2756092,-35.379187,-101.15741,-82.040219,492.24864,513.46342,285.70187
2008-08-12T21:42:01.664Z,7.0423114,-13.898932,-91.193087,-76.358445,497.04247,501.35211,284.74319
2008-08-12T21:42:04.675Z,7.4505490,0.45917982,-86.136969,-79.438776,512.77770,503.34766,303.68567
2008-08-12T21:42:07.685Z,8.1212316,-3.2100781,-87.244042,-70.938768,513.25807,516.88754,308.67204
2008-08-12T21:42:10.695Z,8.7919111,-9.0255320,-96.914259,-40.548676,516.93513,504.15422,338.56239
2008-08-12T21:42:13.705Z,7.5671546,-21.570799,-101.90885,-54.568541,536.52930,514.56304,371.53959
2008-08-12T21:42:16.716Z,6.6923279,8.4458893,-135.84309,-13.750833,550.65860,429.47262,495.96967
2008-08-12T21:42:19.726Z,5.7008624,-11.659266,-137.97922,-49.217990,573.54571,637.29462,440.76377
2008-08-12T21:42:22.736Z,6.7506271,0.19649603,-112.83047,-113.80572,619.28281,590.07227,426.89809
2008-08-12T21:42:25.747Z,6.8380969,-30.282837,-140.97622,-115.56424,573.43409,584.11802,488.64863
2008-08-12T21:42:28.757Z,6.2257196,-45.957618,-154.27035,-107.19533,567.14214,608.67324,405.45325
2008-08-12T21:42:31.767Z,7.8295219,-78.396138,-73.539184,-98.861729,568.26426,516.25564,440.27701
2008-08-12T21:42:34.777Z,5.5841748,-80.667897,-60.393429,-104.18457,479.16532,488.28152,509.84845
2008-08-12T21:42:37.788Z,5.6133257,-67.919666,-59.299794,-102.20350,433.70038,456.70423,328.14784
2008-08-12T21:42:40.798Z,5.5841569,-59.694325,-74.346695,-101.99303,454.05192,456.32654,309.33918
2008-08-12T21:42:43.808Z,6.1965084,-72.869896,-77.209494,-106.64697,463.40990,455.80897,324.62098
2008-08-12T21:42:46.819Z,5.9923781,-84.252267,-72.520298,-93.479584,455.48978,474.34424,322.38904
2008-08-12T21:42:49.829Z,6.4297673,-73.126019,-60.700725,-106.34933,467.45595,458.52281,366.91639
2008-08-12T21:42:52.839Z,8.2959897,-85.083506,-56.916352,-116.00167,450.79757,434.81754,368.03660
2008-08-12T21:42:55.849Z,8.5000948,-83.234102,-53.433037,-111.44708,446.96345,422.66693,367.32861
2008-08-12T21:42:58.860Z,8.0918445,-72.576054,-51.057844,-114.69234,441.09740,423.85654,367.40169
2008-08-12T21:43:01.870Z,8.2959492,-78.679000,-51.182140,-114.41408,431.15300,418.49718,367.59618
2008-08-12T21:43:04.880Z,8.6458518,-77.816412,-58.048822,-111.62852,430.54714,402.83637,383.26251
2008-08-12T21:43:07.890Z,8.5583584,-71.134662,-58.759252,-113.41726,444.24723,414.61525,376.99108
2008-08-12T21:43:10.901Z,8.1792693,-66.694174,-68.602255,-115.70783,474.85152,432.44064,353.30086
2008-08-12T21:43:13.911Z,7.9459801,-50.102199,-85.290671,-113.83170,485.11413,429.09195,329.49564
2008-08-12T21:43:16.921Z,8.0334454,-30.944893,-81.612623,-106.63732,491.76629,433.16287,324.19401
2008-08-12T21:43:19.932Z,7.9167942,-25.219999,-77.452010,-88.768255,479.85143,424.30731,334.71549
2008-08-12T21:43:22.942Z,8.0042592,-22.253302,-70.450421,-76.757496,467.32504,421.84177,343.13814
2008-08-12T21:43:25.952Z,8.0917240,-28.010103,-68.643899,-69.961146,447.25666,418.49861,348.77982
2008-08-12T21:43:28.962Z,8.0625512,-28.735206,-70.815363,-71.806871,463.27525,421.56342,359.18310
2008-08-12T21:43:31.973Z,8.1208572,-24.779755,-72.300569,-78.068398,469.85092,429.23600,362.08354
2008-08-12T21:43:34.983Z,7.8292514,-42.802754,-69.116281,-83.968639,466.74513,428.10149,360.61287
2008-08-12T21:43:37.993Z,7.6251242,-47.919106,-82.785333,-85.028092,495.67898,453.43043,362.89194
2008-08-12T21:43:41.004Z,8.1791348,-56.951854,-88.734331,-94.756748,509.02895,470.29081,363.91047
2008-08-12T21:43:44.014Z,8.2374394,-58.096718,-78.742183,-95.606935,497.70426,478.28671,386.84139
2008-08-12T21:43:47.024Z,8.4415398,-53.290973,-64.358356,-92.399428,498.87037,468.63872,391.21329
2008-08-12T21:43:50.034Z,8.7622746,-44.603416,-59.696553,-92.794538,477.89349,464.98308,381.39281
2008-08-12T21:43:53.045Z,8.6747832,-44.649766,-62.994431,-90.414639,473.94048,439.38357,366.00522
2008-08-12T21:43:56.055Z,7.9749554,-50.837819,-68.361335,-77.202341,479.76838,451.00121,359.50985
2008-08-12T21:43:59.065Z,7.9166244,-39.496347,-66.146161,-61.553529,486.36537,466.16737,370.47108
2008-08-12T21:44:02.076Z,8.0332464,-52.350060,-62.220722,-65.248622,485.16322,461.87096,364.74800
2008-08-12T21:44:05.086Z,8.4122976,-52.247304,-52.498856,-68.073505,467.27439,430.12859,363.71565
2008-08-12T21:44:08.096Z,8.3831249,-63.348290,-48.101177,-63.557526,455.76559,439.27768,370.22200
2008-08-12T21:44:11.106Z,8.4414282,-64.937338,-45.488530,-68.225772,481.30710,434.96023,366.63599
2008-08-12T21:44:14.117Z,8.3539383,-62.609946,-52.569612,-67.826932,463.85173,426.52485,350.20444
2008-08-12T21:44:17.127Z,8.3539244,-52.237340,-47.660814,-64.844136,451.75175,428.63284,347.00683
2008-08-12T21:44:20.137Z,8.0040094,-42.122129,-47.838053,-60.183433,449.81462,426.48189,351.03145
2008-08-12T21:44:23.148Z,7.5374608,-39.325381,-44.807501,-52.645985,466.08881,436.54919,336.82030
2008-08-12T21:44:26.158Z,7.6249234,-35.517076,-37.085975,-45.538360,458.40466,451.69199,315.61242
2008-08-12T21:44:29.168Z,7.4791189,-42.234711,-49.740087,-50.491317,466.20605,477.85858,307.59851
2008-08-12T21:44:32.178Z,7.8581645,-39.261783,-46.785859,-64.489334,461.81589,457.82494,326.13930
2008-08-12T21:44:35.189Z,7.2749861,-55.844415,-43.540612,-68.403434,458.32338,465.71206,340.97292
2008-08-12T21:44:38.199Z,7.4499242,-52.703597,-38.471278,-59.131372,479.63563,480.41965,349.58349
2008-08-12T21:44:41.209Z,7.0416974,-44.406333,-55.482088,-71.697641,469.40263,513.15513,309.97894
2008-08-12T21:44:44.220Z,7.6540062,-72.370808,-75.938586,-77.071943,481.40329,490.28351,271.73978
2008-08-12T21:44:47.230Z,7.0708320,-78.290733,-60.037381,-59.073527,500.06892,473.22270,240.20402
2008-08-12T21:44:50.240Z,6.5459758,-75.907696,-61.573428,-48.527862,450.55435,469.23806,244.19124
2008-08-12T21:44:53.250Z,7.1291252,-76.128953,-72.659685,-48.293991,485.10325,493.15440,271.00964
2008-08-12T21:44:56.261Z,7.8580615,-89.266861,-66.147868,-65.109810,509.29797,494.49935,294.03829
2008-08-12T21:44:59.271Z,8.7327848,-84.216100,-67.213080,-79.533542,496.05181,450.10741,314.03621
2008-08-12T21:45:02.281Z,8.8785594,-90.183328,-67.346648,-81.522569,484.11966,458.10806,326.48308
2008-08-12T21:45:05.292Z,8.4994934,-90.139530,-53.543794,-68.982315,488.37050,473.69581,304.74116
2008-08-12T21:45:08.302Z,7.5372740,-82.034039,-67.079266,-68.810900,517.77088,543.02321,336.02493
2008-08-12T21:45:11.312Z,7.8288392,-75.171509,-76.865858,-68.893248,547.50293,531.42783,331.88424
2008-08-12T21:45:14.322Z,8.0620873,-73.036806,-67.620970,-69.076558,517.60953,537.54211,358.51084
2008-08-12T21:45:17.333Z,7.9454435,-91.543728,-62.863438,-73.198313,488.22425,553.01812,397.21315
2008-08-12T21:45:20.343Z,7.9162727,-111.18253,-69.155301,-76.033417,540.69113,547.98730,391.05452
2008-08-12T21:45:23.353Z,8.3536219,-106.68800,-72.870900,-88.079102,516.48416,506.55642,318.04270
2008-08-12T21:45:26.364Z,8.0328761,-102.50992,-87.372582,-89.657392,504.18622,505.10361,284.40893
2008-08-12T21:45:29.374Z,7.4205582,-113.54305,-76.326938,-72.553775,523.80638,480.09497,271.19316
2008-08-12T21:45:32.384Z,6.0209930,-102.38517,-71.271292,-53.902999,502.21515,495.96455,254.61384
2008-08-12T21:45:35.394Z,6.4291852,-78.171953,-76.529065,-56.193206,514.33142,486.01997,232.85683
2008-08-12T21:45:38.405Z,6.8956905,-44.661883,-74.131852,-51.544811,515.66467,503.43235,257.12423
2008-08-12T21:45:41.415Z,7.6537664,-56.704133,-63.311501,-53.738568,543.28332,528.99124,279.47532
2008-08-12T21:45:44.425Z,7.7703832,-88.301714,-48.973796,-54.385700,535.88387,509.66361,284.22728
2008-08-12T21:45:47.436Z,5.8168437,-95.642462,-52.916324,-58.391000,502.82619,520.25867,258.99391
2008-08-12T21:45:50.446Z,5.3794781,-71.461666,-85.767610,-54.652031,442.22438,484.86648,232.07971
2008-08-12T21:45:53.456Z,5.6710393,-57.961686,-93.637248,-55.534359,507.86939,490.60287,250.82284
2008-08-12T21:45:56.466Z,6.5748957,-58.774982,-91.276941,-70.997979,558.67731,513.61571,306.05592
