time,Vswe,Tswe,nswe,BmagMFI,BxMFI,ByMFI,BzMFI,Vmom,Tmom,nmom,BmagFGM,BxFGM,ByFGM,BzFGM,MPAUSEdistance,BowShockDistance,DynamicPressure
2008-08-12 21:12:55,551.8247708140692,112739.0,2.0753,2.1972500000000004,1.5275,-0.9520000000000001,1.2295,133.1635191486376,8100698.68064221,6.899051439999999,22.59072,-4.0040296,-7.528335900000003,-17.517117000000002,9.374299344582436,11.952231664342605,2.1107156782378014
2008-08-12 21:14:05,551.1519474790958,120128.0,1.9166,2.03925,1.00875,-1.50625,0.92225,128.26475577880794,8099716.871718491,6.59429435,24.711154999999998,-7.202516999999999,-3.6595437,-23.15337,9.50328308558667,12.116685934123005,1.9445568446135402
2008-08-12 21:15:05,551.7992578121142,121183.0,2.0269999999999997,2.0615,1.1725,-1.56175,0.58925,146.9222447452503,9019819.157547358,6.311416025,25.73805,-3.4981525500000004,3.58307705,-24.671214000000003,9.411309017820749,11.999418997721454,2.061400796477707
2008-08-12 21:16:05,552.2514442226475,117186.0,2.0026,1.94775,1.1605,-1.35375,0.59125,134.69661531043104,9248836.922742097,6.812780169999997,18.488535,-1.83064405,1.9712657,-17.933628000000006,9.427749624268627,12.0203807709425,2.0399259337902773
2008-08-12 21:17:15,551.2749887506235,117457.0,2.0734,1.872,1.21725,-1.27625,0.60975,136.4506611475779,8386895.321328506,7.331655825,17.268075,-2.68544653,0.2463020865,-16.759422500000003,9.378846262564817,11.958028984770143,2.1045833931040137
2008-08-12 21:18:15,551.2965513723082,114415.0,1.9739,1.7970000000000002,1.2855,-1.138,0.41275,133.85509905637758,8425168.822839176,8.362138999999999,11.507339999999996,-3.3293260000000005,-0.0519162899999999,-10.708260499999998,9.455911798718011,12.056287543365466,2.0037436791976804
2008-08-12 21:19:25,552.8866961919051,109275.0,1.9404,2.1955,1.76375,-1.273,0.07275000000000002,119.93392772668685,9188203.236337816,8.430615305,8.8136925,-2.1107084,-2.734942,-7.4872953499999975,9.473826742809717,12.079129097082394,1.9811164883345809
2008-08-12 21:20:25,552.1142699378453,113710.0,1.9233,2.30025,1.905,-1.20675,-0.37875,124.3929547079433,9482174.282668317,8.031209795000002,5.302117300000001,-1.87953733,-2.954542275000001,-3.1549397500000014,9.492236126760984,12.102601061620257,1.958174733481517
2008-08-12 21:21:25,551.3388015739506,109750.0,1.8945,2.15225,1.5665,-1.44425,-0.2315,127.63989657852001,9563243.561691528,8.112804450000002,5.2250488,-1.7626720999999996,-0.551058646,-4.026557025,9.52059464636257,12.138758174112274,1.923438001682264
2008-08-12 21:22:35,552.4914451835431,125488.0,1.8947,1.9055,1.20925,-1.43075,-0.2865,133.58547964368387,9925499.430297887,7.531236394999999,11.989888000000002,-1.812961885,-1.2366802499999996,-1.3133169499999997,9.513801822696747,12.130097323938351,1.9316926949678341
2008-08-12 21:23:35,551.2128092397709,116590.0,1.8641,1.97675,1.39825,-1.36525,-0.17675000000000002,140.77250693882226,9246662.558101712,8.64341289,9.430514500000001,-0.03063609999999996,-2.94889985,8.551045499999999,9.547025023311033,12.172456904721566,1.8917087637645609
2008-08-12 21:24:45,549.0910509569428,123848.0,1.8621,1.974,1.7309999999999999,-0.6865,-0.51475,123.38330502026493,9378872.2493495,8.009442485000001,10.3106255,-2.57864542,-6.529535,6.9140585,9.561016634799802,12.190296209369748,1.8751594299634269
2008-08-12 21:25:45,551.0363884182242,114121.0,1.8116,2.17575,1.90725,-0.8025,-0.6405,126.38077661456025,9305702.077750407,8.427825744999998,13.359304999999999,-0.8131461800000002,-9.8265645,8.395017000000001,9.593613486904786,12.231857195803606,1.8372545722134628
2008-08-12 21:26:45,550.4283271816595,116697.0,1.9122,2.10075,1.6905,-0.6205,-1.0670000000000002,124.1583972145989,9332349.65816661,8.324391744999998,7.4848104000000015,-0.30375559999999996,-6.460215900000001,3.1486710500000004,9.511088394905553,12.12663770350458,1.9350016212873409
2008-08-12 21:27:55,560.7601171534936,113074.0,1.9823,2.08875,1.66575,-0.1595,-1.21875,132.7394100731064,9405063.09554721,8.220956225,9.857951,-2.1007254,-8.5796445,2.35244465,9.395763852569642,11.979598912026296,2.081948984097529
2008-08-12 21:28:55,555.8095394530396,116426.0,1.8865,2.2825,1.6527500000000002,-0.0525,-1.56425,124.3470723187637,8965531.832355287,8.218212874999999,13.8838335,-4.12044955,-11.4674385,-3.75791135,9.501698128799982,12.114665114219976,1.9465038591882744
2008-08-12 21:30:05,553.3219658291183,107494.0,1.9025,2.3135,1.6795,0.332,-1.5470000000000002,111.11209431435879,8950990.808200164,8.359990865,14.465934,-5.276825,-8.185317499999998,-10.3766975,9.502530693516123,12.115726634233056,1.94548082507888
2008-08-12 21:31:05,550.8180356760298,111312.0,1.7274,1.47875,-0.13874999999999998,-0.88575,0.511,99.53585683202229,8839741.142488878,8.462424025,12.165354999999998,-4.603638,-9.1438225,-6.1674625,9.671291923439721,12.330897202385644,1.7504740877719425
2008-08-12 21:32:05,551.8989072910003,115530.0,1.9007,1.62825,-0.35,-1.21875,1.0045,102.38698634165729,8153062.581005096,9.435206105,10.309523,-2.3899728100000006,-9.0440985,-2.40875925,9.51219157849558,12.128044262581867,1.9336555319929207
2008-08-12 21:33:15,555.1703656194195,114966.0,1.8725,1.739,-0.53375,-1.15025,1.17375,99.4544272944574,7646418.200009762,9.98819745,10.849173,-3.46808665,-9.730699,-2.57555925,9.517151133494345,12.134367695205288,1.9276174315471768
2008-08-12 21:34:15,554.2625495746578,107531.0,2.11,1.6182500000000002,-0.45225,-1.27025,0.8760000000000001,114.50150090692064,8516039.686591482,9.014729515,10.5477575,-2.7395555,-9.725184,-2.1997000250000003,9.334701641129048,11.901744592439535,2.1650104275880118
2008-08-12 21:35:25,555.3304867734166,116291.0,1.8969,1.77725,-0.7157500000000001,-0.98975,1.2632500000000002,128.7828470754854,9250554.372034328,8.55289122,7.930333999999999,-1.873940205,-7.5704495,-0.14344232999999998,9.49572475435338,12.107049061800561,1.9538622215353032
2008-08-12 21:36:25,553.9995681090373,121588.0,1.8479,1.744,-0.74075,-1.08225,1.13975,119.11681737934198,8697536.664783603,8.990147825000003,9.716224,-1.21212202,-9.0589605,2.75622795,9.54486542166428,12.169703412621956,1.89427830166468
2008-08-12 21:37:25,557.7627278628431,121620.0,1.8544,1.73875,-0.63975,-1.17375,1.0979999999999999,116.77481156123389,9087709.146364694,8.4839538,7.8956050000000015,-1.6985575450000003,-7.463781,0.98667426,9.517779286384961,12.135168590140823,1.9268542459378213
2008-08-12 21:38:35,558.2687323547683,114290.0,1.9723,1.273,-0.47575,-0.91925,0.7294999999999999,126.05807343915579,9444170.39438156,8.476406025,9.240135499999996,-1.7232869500000003,-8.875792,0.07148010000000002,9.41765474748369,12.007509803041707,2.053080841994342
2008-08-12 21:39:35,557.3716551512107,120143.0,1.8411,1.44725,-0.2035,-1.1955,0.007500000000000007,110.45153657321774,8916288.890824681,8.767723035,6.5107015000000015,-0.88799122,-6.2860010000000015,0.65182235,9.53143242070322,12.152576336396606,1.910352904635314
